rosbagTimestamp,data
1618859577735011978,-0.3
1618859577735030697,-0.3
1618859577953412878,-0.3
1618859578177842360,-0.3
1618859578397631605,-0.3
1618859578644596313,-0.3
1618859578871518934,-0.3
1618859579093465286,-0.3
1618859579335015650,-0.3
1618859579585245689,-0.3
1618859579812541133,-0.3
1618859580041076138,-0.3
1618859580145249889,-0.3
1618859580250507901,-0.3
1618859580351140048,-0.3
1618859580453272258,-0.3
1618859580555397530,-0.3
1618859580658426603,-0.3
1618859580762292883,-0.3
1618859580863638806,-0.3
1618859580965928942,-0.3
1618859581067424448,-0.3
1618859581169950978,-0.3
1618859581275135457,-0.3
1618859581375709675,-0.3
1618859581486228531,-0.3
1618859581590907698,-0.3
1618859581695079316,-0.3
1618859581800591714,-0.3
1618859581903298124,-0.3
1618859582009878962,-0.3
1618859582110898922,-0.3
1618859582213264781,-0.3
1618859582314493497,-0.3
1618859582415694128,-0.3
1618859582519373242,-0.3
1618859582622779867,-0.3
1618859582723574872,-0.3
1618859582823771442,-0.3
1618859582924809495,-0.3
1618859583028332520,-0.3
1618859583131901917,-0.3
1618859583233633257,-0.3
1618859583335119867,-0.3
1618859583437057250,-0.3
1618859583538963354,-0.3
1618859583644042526,-0.3
1618859583745502638,-0.3
1618859583848237795,-0.3
1618859583950309061,-0.3
1618859584054980190,-0.3
1618859584158178977,-0.3
1618859584259926839,-0.3
1618859584361961700,-0.3
1618859584463991434,-0.3
1618859584568872056,-0.3
1618859584670300336,-0.3
1618859584771640830,-0.3
1618859584873439976,-0.3
1618859584975169608,-0.3
1618859585078974580,-0.3
1618859585180205617,-0.3
1618859585280851980,-0.3
1618859585384950079,-0.3
1618859585487903083,-0.3
1618859585591591267,-0.3
1618859585693293225,-0.3
1618859585794729311,-0.3
1618859585895762079,-0.3
1618859585998674459,-0.3
1618859586101457962,-0.3
1618859586205225938,-0.3
1618859586306538814,-0.3
1618859586407311106,-0.3
1618859586510202769,-0.3
1618859586613850077,-0.3
1618859586717289652,-0.3
1618859586818996211,-0.3
1618859586920719009,-0.3
1618859587022639235,-0.3
1618859587127992175,-0.3
1618859587231441229,-0.3
1618859587335581477,-0.3
1618859587436835097,-0.3
1618859587540145950,-0.3
1618859587654239553,-0.3
1618859587775106918,-0.3
1618859587878812492,-0.3
1618859587984591161,-0.3
1618859588092348864,-0.3
1618859588197270776,-0.3
1618859588299925450,-0.3
1618859588408085833,-0.3
1618859588511544775,-0.3
1618859588614819054,-0.3
1618859588717619947,-0.3
1618859588820925922,-0.3
1618859588923934894,-0.3
1618859589026558914,-0.3
1618859589129151205,-0.3
1618859589230942872,-0.3
1618859589337085320,-0.3
1618859589439052170,-0.3
1618859589542470227,-0.3
1618859589646324262,-0.3
1618859589750213969,-0.3
1618859589855178546,-0.3
1618859589958581894,-0.3
1618859590059706972,-0.3
1618859590162345400,-0.3
1618859590267928075,-0.3
1618859590371145850,-0.3
1618859590476980997,-0.3
1618859590586675984,-0.3
1618859590692143325,-0.3
1618859590795749141,-0.3
1618859590898253303,-0.3
1618859591003429151,-0.3
1618859591107009780,-0.3
1618859591209643138,-0.3
1618859591310526510,-0.3
1618859591416205095,-0.3
1618859591519352578,-0.3
1618859591623415718,-0.3
1618859591726359850,-0.3
1618859591831870262,-0.3
1618859591934368894,-0.3
1618859592036770156,-0.3
1618859592137541544,-0.3
1618859592244042325,-0.3
1618859592346352297,-0.3
1618859592448770774,-0.3
1618859592553422939,-0.3
1618859592655762207,-0.3
1618859592761669974,-0.3
1618859592864595456,-0.3
1618859592967598380,-0.3
1618859593070470842,-0.3
1618859593177704848,-0.3
1618859593277956253,-0.3
1618859593381655420,-0.3
1618859593484709334,-0.3
1618859593590000859,-0.3
1618859593694931417,-0.3
1618859593797563277,-0.3
1618859593900073500,-0.3
1618859594002813977,-0.3
1618859594110242636,-0.3
1618859594210875884,-0.3
1618859594313615524,-0.3
1618859594416675044,-0.3
1618859594522759740,-0.3
1618859594623180755,-0.3
1618859594725639188,-0.3
1618859594832265356,-0.3
1618859594938319406,-0.3
1618859595040298723,-0.3
1618859595145920960,-0.3
1618859595246223340,-0.3
1618859595351156947,-0.3
1618859595455680779,-0.3
1618859595558579360,-0.3
1618859595659296375,-0.3
1618859595765012877,-0.3
1618859595868605384,-0.3
1618859595971922245,-0.3
1618859596073747270,-0.3
1618859596176388382,-0.3
1618859596282665319,-0.3
1618859596384937918,-0.3
1618859596487948976,-0.3
1618859596590011982,-0.3
1618859596697180499,-0.3
1618859596801306766,-0.3
1618859596902824070,-0.3
1618859597006685427,-0.3
1618859597111685931,-0.3
1618859597214826376,-0.3
1618859597317918299,-0.3
1618859597420429089,-0.3
1618859597527282629,-0.3
1618859597630041475,-0.3
1618859597732112942,-0.3
1618859597834269197,-0.3
1618859597938876004,-0.3
1618859598043241976,-0.3
1618859598144834446,-0.3
1618859598248721083,-0.3
1618859598353375265,-0.3
1618859598458651433,-0.3
1618859598562268214,-0.3
1618859598665505044,-0.3
1618859598768902207,-0.3
1618859598873003556,-0.3
1618859598975346604,-0.3
1618859599079107728,-0.3
1618859599181602566,-0.3
1618859599290015696,-0.3
1618859599389958910,-0.3
1618859599493072376,-0.3
1618859599595732396,-0.3
1618859599702856250,-0.3
1618859599806977752,-0.3
1618859599908703742,-0.3
1618859600010776041,-0.3
1618859600118660982,-0.3
1618859600221469944,-0.3
1618859600322825583,-0.3
1618859600425187161,-0.3
1618859600526792478,-0.3
1618859600632970072,-0.3
1618859600735469688,-0.3
1618859600838882383,-0.3
1618859600941253260,-0.3
1618859601049599562,-0.3
1618859601151474137,-0.3
1618859601253748764,-0.3
1618859601355634756,-0.3
1618859601463137980,-0.3
1618859601566187773,-0.3
1618859601669157550,-0.3
1618859601770042278,-0.3
1618859601874128440,-0.3
1618859601979270757,-0.3
1618859602085028924,-0.3
1618859602187471705,-0.3
1618859602295033835,-0.3
1618859602401621703,-0.3
1618859602504253422,-0.3
1618859602607705941,-0.3
1618859602715156618,-0.3
1618859602817877022,-0.3
1618859602919516004,-0.3
1618859603022103643,-0.3
1618859603128150935,-0.3
1618859603230744738,-0.3
1618859603334388726,-0.3
1618859603435872360,-0.3
1618859603541041215,-0.3
1618859603644271047,-0.3
1618859603751057863,-0.3
1618859603854010025,-0.3
1618859603957785436,-0.3
1618859604063680568,-0.3
1618859604166722694,-0.3
1618859604268470564,-0.3
1618859604370773844,-0.3
1618859604476103672,-0.3
1618859604579249193,-0.3
1618859604681927312,-0.3
1618859604784735313,-0.3
1618859604889961617,-0.3
1618859604993376844,-0.3
1618859605097771972,-0.3
1618859605200892818,-0.3
1618859605307171401,-0.3
1618859605412489584,-0.3
1618859605515895829,-0.3
1618859605618838956,-0.3
1618859605723825822,-0.3
1618859605828661633,-0.3
1618859605932615765,-0.3
1618859606042699799,-0.3
1618859606142648758,-0.3
1618859606245528730,-0.3
1618859606348955286,-0.3
1618859606455092882,-0.3
1618859606559090785,-0.3
1618859606661592998,-0.3
1618859606763678752,-0.3
1618859606868389833,-0.3
1618859606974438085,-0.3
1618859607078794504,-0.3
1618859607181461460,-0.3
1618859607288619496,-0.3
1618859607393156783,-0.3
1618859607498080033,-0.3
1618859607600246344,-0.3
1618859607704588033,-0.3
1618859607807614399,-0.3
1618859607909462910,-0.3
1618859608012231045,-0.3
1618859608116630044,-0.3
1618859608221270308,-0.3
1618859608323168960,-0.3
1618859608427632282,-0.3
1618859608532131231,-0.3
1618859608638352269,-0.3
1618859608739928972,-0.3
1618859608844034065,-0.3
1618859608947005768,-0.3
1618859609051806138,-0.3
1618859609157336457,-0.3
1618859609261573620,-0.3
1618859609365666505,-0.3
1618859609469441652,-0.3
1618859609570802248,-0.3
1618859609676652492,-0.3
1618859609779324157,-0.3
1618859609883897274,-0.3
1618859609985675191,-0.3
1618859610089015664,-0.3
1618859610192601808,-0.3
1618859610298081231,-0.3
1618859610401944000,-0.3
1618859610504897337,-0.3
1618859610608979440,-0.3
1618859610715925581,-0.3
1618859610817550780,-0.3
1618859610920093991,-0.3
1618859611022272515,-0.3
1618859611124518415,-0.3
1618859611227740066,-0.3
1618859611330373402,-0.3
1618859611431336394,-0.3
1618859611533210544,-0.3
1618859611640834056,-0.3
1618859611743926363,-0.3
1618859611846966637,-0.3
1618859611951280070,-0.3
1618859612060941821,-0.3
1618859612162158709,-0.3
1618859612265826651,-0.3
1618859612367799260,-0.3
1618859612471889494,-0.3
1618859612573480931,-0.3
1618859612674520512,-0.3
1618859612776094580,-0.3
1618859612882800403,-0.3
1618859612986542918,-0.3
1618859613088955462,-0.3
1618859613190741519,-0.3
1618859613292381767,-0.3
1618859613397528752,-0.3
1618859613500221530,-0.3
1618859613603131423,-0.3
1618859613705981547,-0.3
1618859613810152040,-0.3
1618859613918078333,-0.3
1618859614020348416,-0.3
1618859614122428994,-0.3
1618859614227249712,-0.3
1618859614333259674,-0.3
1618859614435696556,-0.3
1618859614538951041,-0.3
1618859614642977209,-0.3
1618859614747555554,-0.3
1618859614849567589,-0.3
1618859614952165601,-0.3
1618859615055552227,-0.3
1618859615160117330,-0.3
1618859615262880100,-0.3
1618859615365080979,-0.3
1618859615468591963,-0.3
1618859615573764394,-0.3
1618859615677326474,-0.3
1618859615787991822,-0.3
1618859615892381045,-0.3
1618859615996075135,-0.3
1618859616098652915,-0.3
1618859616201190239,-0.3
1618859616306007713,-0.3
1618859616412465030,-0.3
1618859616516170083,-0.3
1618859616618018685,-0.3
1618859616720734501,-0.3
1618859616829897068,-0.3
1618859616928759126,-0.3
1618859617030478258,-0.3
1618859617131825869,-0.3
1618859617235145361,-0.3
1618859617340589870,-0.3
1618859617443203863,-0.3
1618859617546260045,-0.3
1618859617649952151,-0.3
1618859617756890310,-0.3
1618859617859903057,-0.3
1618859617960265291,-0.3
1618859618061095219,-0.3
1618859618164718233,-0.3
